SUBURB,LOC_PID,Centroid_Latitude,Centroid_Longitude
GLENAIRE,VIC1006,-38.76543444936941,143.460432163982
COLAC,VIC604,-38.303148546562454,143.58793974666102
PITFIELD,VIC2078,-37.83532288277777,143.61021863059023
GLENLOFTY,VIC1023,-37.13746934620441,143.20216842489054
MANNIBADAR,VIC1590,-37.77950678594597,143.55826227191653
SMYTHESDALE,VIC2304,-37.637961047,143.68267962749988
JACKASS FLAT,VIC1243,-36.723107287444435,144.2846668795555
YEUNGROON,VIC2932,-36.39103116141271,143.29843561587262
GISBORNE SOUTH,VIC992,-37.551959908064525,144.63011963282258
LARA,VIC1463,-38.04914309652911,144.37473210184461
LAVERTON NORTH,VIC1472,-37.82674606241636,144.80335193535322
RYANSTON,VIC2221,-38.508037777595156,145.61180182171285
KENNEDYS CREEK,VIC1319,-38.58971563213954,143.25049485841856
KONGWAK,VIC1372,-38.51966084413385,145.707622651811
FYANSFORD,VIC951,-38.13136905467378,144.30125805551816
MAUDE,VIC1618,-37.95054805029079,144.1847320000104
SHE OAKS,VIC2273,-37.89840628330308,144.1345975771144
HARKNESS,VIC3017,-37.655404150610444,144.5285797166848
THORNHILL PARK,VIC3019,-37.72764970304348,144.62419746826083
NAR NAR GOON,VIC1874,-38.10633499584071,145.56719703398227
CHELTENHAM,VIC537,-37.96205892700001,145.0504496056428
WANTIRNA SOUTH,VIC2689,-37.873693596695446,145.2024764575847
TEMPLESTOWE LOWER,VIC2486,-37.759294194779734,145.12059274275157
TEMPLESTOWE,VIC2485,-37.761707833896764,145.1310917303235
SOUTH MORANG,VIC2316,-37.632895037064806,145.10382974549168
MACEDON,VIC1557,-37.42493677140675,144.5577361494802
SHEPPARTON,VIC2280,-36.39100959274081,145.39120347777904
SMYTHES CREEK,VIC2303,-37.612554870314455,143.76450734106916
CERES,VIC526,-38.15070902170734,144.27722076170727
DERRIMUT,VIC738,-37.79853868538459,144.79439617453986
BRUNSWICK,VIC361,-37.76441347182247,144.95978062611718
COBBLEBANK,VIC3012,-37.708638525073795,144.5829658741747
KURUNJANG,VIC1405,-37.66663716385236,144.60677055011246
FIELDSTONE,VIC3014,-37.75203175181818,144.65056564
ROCKBANK,VIC2187,-37.73186047539999,144.65731093679997
AINTREE,VIC3010,-37.70969959602251,144.66898832320823
KEILOR DOWNS,VIC1310,-37.72087141396313,144.80210570040256
HILLSIDE,VIC2984,-37.697263809715444,144.7426599156911
BEAUMARIS,VIC182,-37.989666655800285,145.03705870853526
SCORESBY,VIC2246,-37.90454042080714,145.20742488493076
HAWTHORN EAST,VIC1144,-37.8322275984198,145.04974973753906
NORTHCOTE,VIC1967,-37.77380227222022,145.0011270195667
FAIRFIELD,VIC892,-37.7894593659218,145.00878076065442
SUGARLOAF,VIC2389,-38.69276234166667,143.79795383018518
NINTINGBOOL,VIC1943,-37.60956516142857,143.71959232964286
WINGEEL,VIC2809,-38.08014752576923,143.81774480769226
TYLDEN,VIC2599,-37.31435249644768,144.39460107941608
MOUNT MACEDON,VIC1796,-37.395509841533574,144.58595847651767
MALMSBURY,VIC1580,-37.187845354580986,144.3980254536871
TINAMBA WEST,VIC2525,-37.92605559033981,146.85346892800965
NEWRY,VIC1931,-37.931576823806175,146.9063586065549
MAFFRA,VIC1566,-37.96788237948606,146.97842627973196
KIALLA,VIC1335,-36.41882587882203,145.39354411413103
TARRAWINGEE,VIC2460,-36.41828751686707,146.48064392447978
EVERTON,VIC887,-36.451931176825575,146.53257029866748
FLYNN,VIC925,-38.17941389260318,146.66370901511365
ROSEDALE,VIC2201,-38.192527571904236,146.8774917506804
SCARSDALE,VIC2245,-37.68186862910888,143.65924057923266
DOOBOOBETIC,VIC770,-36.38107422599324,143.27192953868692
CHARLTON,VIC533,-36.272920450089295,143.33096207232146
NINDA,VIC1941,-35.43661307352112,142.75336988492953
NEWTOWN,VIC2968,-37.69835357568028,143.6539298733333
HIGHTON,VIC1179,-38.15970628582777,144.31488729826137
SEA LAKE,VIC2250,-35.48049812986488,142.902226365
PASTORIA EAST,VIC2040,-37.176552234090906,144.64435651863639
MYRTLE CREEK,VIC1857,-36.94694464004557,144.45947147020954
HOPETOUN PARK,VIC1194,-37.69311574441066,144.50888142627363
MARUNGI,VIC1611,-36.191997179104476,145.5310292022388
OLD TALLANGATTA,VIC2004,-36.20198264557822,147.24880071115655
DUTTON WAY,VIC815,-38.29976186116989,141.62151558643467
COLAC WEST,VIC607,-38.3320548869863,143.54804436780827
ESSENDON,VIC877,-37.75539913930928,144.92218595714294
OAK PARK,VIC1994,-37.717946903984554,144.91215433380466
NOBLE PARK,VIC1948,-37.974635967098116,145.17122580194155
SPRINGVALE,VIC2333,-37.948628094502155,145.16545138753244
SOUTH YARRA,VIC2318,-37.83658779114176,144.99414701397637
GOLDEN SQUARE,VIC1049,-36.77286816249998,144.24399301422295
SEDDON,VIC2260,-37.80884326039999,144.88974113583998
KINGSTON,VIC1359,-37.37425440217193,143.96937533742081
GREENHILL,VIC1094,-37.17510210211539,144.4492145934615
GLEN IRIS,VIC1001,-37.85605178273678,145.06714257113643
DINGEE,VIC752,-36.374214587903225,144.20065829306446
TALLANGATTA SOUTH,VIC2947,-36.32255155596274,147.24994807154619
TALGARNO,VIC2427,-36.0399291151127,147.12401562712864
SEPARATION CREEK,VIC2264,-38.60200436472398,143.8969393129871
CONNEWIRRICOO,VIC620,-37.216607585293694,141.44262779440172
TERANG,VIC2490,-38.25245036455972,142.9270721647012
ARCHDALE JUNCTION,VIC59,-36.8906672621795,143.49568474343587
ST CLAIR,VIC2342,-38.56899840576541,145.64932257852723
CLYDE NORTH,VIC580,-38.095361190014145,145.37829696519046
LICOLA NORTH,VIC1494,-37.526028159932665,146.54145299053852
REYNARD,VIC2159,-37.34258206832582,146.58607495078516
WARRONG,VIC2716,-38.19276537851063,142.30677426138297
TANYBRYN,VIC2448,-38.665350987458446,143.72522601648458
WONGARRA,VIC2827,-38.683706978516476,143.7837880612776
LEONGATHA SOUTH,VIC1487,-38.52092721591674,145.94936447305327
MEENIYAN,VIC1631,-38.604606024382754,145.99470488317442
NYORA,VIC1992,-38.32271553934481,145.68075653444816
LEONGATHA,VIC1485,-38.48335736260398,145.96595262410568
YULECART,VIC2940,-37.72850967554357,141.93448065193516
BOCHARA,VIC265,-37.69438801820949,141.902857969673
BULART,VIC377,-37.6363300765614,141.94482297712523
LONG FOREST,VIC1528,-37.662500772676395,144.5154591568465
BROOKFIELD,VIC351,-37.70168359366925,144.53535308481938
GRANGEFIELDS,VIC3016,-37.69619818774157,144.64387648917025
ALBERT PARK,VIC17,-37.846340629989186,144.96340878443496
ST KILDA,VIC2346,-37.859463833254246,144.9763856057736
DENVER,VIC733,-37.28862400772356,144.30096791203252
ARMADALE,VIC66,-37.857164126411156,145.02115884313588
STRATHMORE,VIC2384,-37.724591867887774,144.91438593282138
COBURG,VIC593,-37.743165663529474,144.9649032880554
WOODEND NORTH,VIC2835,-37.32972349778409,144.53126001829543
PARAPARAP,VIC2031,-38.273538719385925,144.18484796396945
WALPA,VIC2668,-37.785024079723755,147.38746432541436
IGUANA CREEK,VIC1217,-37.720611987173065,147.36215418374985
TYENNA,VIC2597,-35.32220502488372,142.57831966651165
WURDIBOLUC,VIC2875,-38.28829997047618,144.05334629253966
WILLIAMSTOWN,VIC2794,-37.861232099160155,144.881177692622
RAVENSWOOD SOUTH,VIC2140,-36.94516632606061,144.2230512132323
WUK WUK,VIC2870,-37.74858621520177,147.3966645480269
FORGE CREEK,VIC930,-37.946881984018205,147.67248284461175
METUNG,VIC1667,-37.86319108298806,147.82911377914306
PRAIRIE,VIC2115,-36.27899006247441,144.1606758416552
CALIVIL,VIC445,-36.274388908792446,144.14419355641502
TAHARA WEST,VIC2425,-37.75611706781007,141.64540115130382
GRASSDALE,VIC1083,-37.759793339284414,141.64506604669018
TEMPY,VIC2487,-35.28301150871286,142.4586800447524
CULLA,VIC688,-37.21256450663136,141.54084922567642
GREAT WESTERN,VIC1090,-37.12521403495718,142.86029032413273
FOSTER,VIC932,-38.665737096864305,146.20836149502347
COBBANNAH,VIC586,-37.63810735480993,147.27721647941814
MERRIJIG,VIC2958,-37.62738578209928,147.4355809967367
HEATHCOTE SOUTH,VIC1154,-36.9983793685294,144.72022217958818
RYANS,VIC2220,-37.56689615292583,147.44441873727467
KILSYTH,VIC1349,-37.80960443151761,145.3141394720326
CROYDON,VIC680,-37.785879188927794,145.28591816490984
EDEN PARK,VIC837,-37.51393774893503,145.0934736089702
HEATHCOTE,VIC1152,-36.92513531995706,144.7272225155794
WHANREGARWEN,VIC2766,-37.1891654094513,145.6175715687311
KORIELLA,VIC1388,-37.18444247654206,145.64602599570077
UPPER PLENTY,VIC2620,-37.416991233312515,145.06287779887504
LIMA SOUTH,VIC1502,-36.84886072961267,146.00928005904933
KIRWANS BRIDGE,VIC1364,-36.740966189251694,145.143428272517
GOULBURN WEIR,VIC1069,-36.68975603406359,145.1877138130128
KOTUPNA,VIC1397,-36.148576906841114,145.12776778285354
PICOLA,VIC2062,-35.851145295613755,145.07777167169428
GREENWALD,VIC1098,-37.939949211210326,141.4110978091902
WINNAP,VIC2813,-37.89916381208964,141.38638054224495
BRIDGE CREEK,VIC331,-36.891321681699004,146.1179822883253
CAMPBELLS FOREST,VIC458,-36.62585493931381,144.06434099860238
AVONMORE,VIC89,-36.5223030651156,144.53944327031775
RUNNYMEDE,VIC2215,-36.53298127853036,144.62034007190096
MEAD,VIC1627,-35.82799446956139,144.0914539496664
MARDAN,VIC1596,-38.48584472897712,146.16565560365632
LOY YANG,VIC1543,-38.236634694024396,146.54730087189043
TRARALGON,VIC2572,-38.18269234681657,146.53402595802572
MERINO,VIC1652,-37.74557536838195,141.5837123967906
GERANGAMETE,VIC975,-38.45126755912699,143.73433182146815
BLACK RANGE,VIC250,-37.14387877091742,142.76664683486237
TRARALGON SOUTH,VIC2574,-38.29409085632125,146.54213904886024
BALLIANG EAST,VIC115,-37.80694351637239,144.41174001627653
NANDALY,VIC1867,-35.29359431738462,142.65295648630774
CROWLANDS,VIC678,-37.13526006425926,143.1235806493519
WURRUK,VIC2876,-38.104417890474224,147.0371779506804
MILDURA,VIC1676,-34.172195265814345,142.14952797236302
IRYMPLE,VIC1238,-34.26068105553407,142.2365691374774
JOHNSONVILLE,VIC1267,-37.83436832873332,147.81337702009998
CHILLINGOLLAH,VIC548,-35.28332973321428,143.03285459607142
CORA LYNN,VIC632,-38.13607042396553,145.61511473931031
HARKAWAY,VIC1131,-37.99489854088872,145.3753611994714
LYAL,VIC1548,-36.95619390215302,144.47610174226483
TORQUAY,VIC2554,-38.324059016834,144.33490875439887
CONNEWARRE,VIC619,-38.24114883834174,144.45142164001243
REDESDALE,VIC2151,-37.00001964317896,144.51945026999746
KIMBOLTON,VIC1351,-36.90042768816194,144.52728594064698
MYOLA,VIC1854,-36.615103323063835,144.6060517555319
LARDNER,VIC1464,-38.22077092710524,145.87274424710526
TARWIN,VIC2466,-38.604609017313635,145.98263730562124
FLEMINGTON,VIC921,-37.78574150346283,144.9285738406927
MELBOURNE AIRPORT,VIC1635,-37.66917542107241,144.8286654151206
BULLA,VIC381,-37.613420914340594,144.78400840534616
FRANKSTON,VIC939,-38.13864868295012,145.12786650552636
LANGWARRIN,VIC1461,-38.145946457714274,145.19835579771436
LYNDHURST,VIC1550,-38.069006275199996,145.23490369660004
TAYLOR BAY,VIC2474,-37.20068603303369,145.88508822850173
FISH CREEK,VIC913,-38.70414479544878,146.09807179269225
BONSHAW,VIC284,-37.60136125894736,143.81433155526315
BUMBERRAH,VIC392,-37.79088101949153,147.83457437288135
SANDY POINT,VIC2240,-38.817145662036474,146.13054722042543
BERWICK,VIC224,-38.04853563163543,145.36547544522261
OFFICER,VIC2002,-38.071785985949575,145.38258341912254
ROXBURGH PARK,VIC2210,-37.62458986866666,144.91597882793332
MIRIMBAH,VIC1698,-37.11496115290623,146.3892702111563
CREEK VIEW,VIC3006,-36.600452879345234,144.64044365071425
BREAMLEA,VIC326,-38.297103239166645,144.3926757870311
WARNEET,VIC2699,-38.231045974423125,145.31663092430477
GUYS HILL,VIC1113,-38.01166274428732,145.38421593429837
TOOLANGI,VIC2539,-37.549949750288704,145.52045273448815
PRAHRAN,VIC2114,-37.85300129812154,145.0049518443647
JARRAHMOND,VIC1251,-37.67810618548572,148.39256905485703
BRUNSWICK WEST,VIC363,-37.76160650744573,144.94254870068949
PASCOE VALE SOUTH,VIC2038,-37.74170942414764,144.93901098239036
MONT ALBERT NORTH,VIC1727,-37.80209240503386,145.10922308243792
BALWYN NORTH,VIC123,-37.786482324924954,145.08680707759896
BOX HILL NORTH,VIC314,-37.797238184247185,145.1285751632812
DONCASTER,VIC766,-37.78390413468974,145.13085637836892
MITCHAM,VIC1700,-37.81245792716088,145.20528486569395
MOUNT ECCLES SOUTH,VIC1786,-38.4142571951672,145.98652495370828
DELACOMBE,VIC726,-37.58265414364584,143.81463363145832
MIDDLE PARK,VIC1671,-37.84908527663022,144.96388198724532
ST KILDA WEST,VIC2348,-37.85815976227067,144.97215222284063
KITHBROOK,VIC1365,-36.795259794999986,145.697982073617
ASCOT,VIC2974,-36.71012238075001,144.33007397562506
BETE BOLONG,VIC227,-37.69377081669064,148.37006475158276
WILLOW GROVE,VIC2796,-38.06662871905457,146.16464308996376
TANJIL SOUTH,VIC2445,-38.123253820507514,146.25919747319625
MIRAM,VIC1695,-36.37322547460317,141.38182851555553
LAUNCHING PLACE,VIC1468,-37.78789439176352,145.59145660501002
YARRA JUNCTION,VIC2912,-37.780949914805575,145.61294103080542
NEWFIELD,VIC1922,-38.557752158315786,143.01381946599997
NEWMERELLA,VIC1929,-37.75780825397223,148.46778822472209
NARRE WARREN NORTH,VIC1891,-37.994211067972,145.31886064019568
NARRE WARREN,VIC1889,-38.011456158237344,145.31139882350868
BOOSEY,VIC301,-35.99455768534885,145.80160342358812
ANAKIE,VIC41,-37.96253516143199,144.24299711257777
PORTSEA,VIC2109,-38.31857387409333,144.70230325452835
MERRICKS,VIC1656,-38.40493493673201,145.08424286771242
OFFICER SOUTH,VIC2003,-38.0944623106777,145.39771709960854
RINGWOOD,VIC2171,-37.804298729766785,145.24681298833738
CASHMORE,VIC509,-38.31451651862806,141.5268306539938
PORTLAND WEST,VIC2108,-38.399743308781595,141.54076988685745
BONEGILLA,VIC280,-36.09183201892132,146.98773623173463
CLAYTON,VIC567,-37.91871326114286,145.1330120842857
MULGRAVE,VIC1823,-37.93271623693419,145.20865543007872
LAKE EILDON,VIC1426,-37.19167243667245,146.000879098452
MOUNTAIN BAY,VIC1812,-37.20076925314755,146.09200270422943
EUROBIN,VIC884,-36.63979311453551,146.85558729284162
PORTLAND NORTH,VIC2107,-38.312349412092296,141.5585932701538
PORT CAMPBELL,VIC2100,-38.62986183869565,143.02870161065212
CARLSRUHE,VIC493,-37.29392869273887,144.50240800974532
BOORCAN,VIC294,-38.21376872960249,142.99762179435152
ROBINVALE,VIC2180,-34.57570421375089,142.78495636522086
FLINDERS,VIC922,-38.46269358606615,144.97856706710792
SHOREHAM,VIC2284,-38.43444261587779,145.03232627323953
ROMSEY,VIC2194,-37.35488450594406,144.74225999717956
CREIGHTONS CREEK,VIC667,-36.876174128838,145.52849401538728
OVENS,VIC2017,-36.599955537777774,146.77382870035365
MYRTLEBANK,VIC1858,-38.06724307078769,147.01970248767137
TAMINICK,VIC2437,-36.38944486377906,146.16295114674415
WANGARATTA SOUTH,VIC2684,-36.389792912669655,146.27748451371457
MURTOA,VIC1846,-36.562711335106364,142.45762017391482
VIOLET TOWN,VIC2638,-36.616148529784944,145.70979162494635
TOSTAREE,VIC2558,-37.78476334976305,148.19503955767766
MERRICKS BEACH,VIC1657,-38.3952293565625,145.10829246234377
BALNARRING BEACH,VIC120,-38.39208334339449,145.120450393211
BALLYROGAN,VIC116,-37.42884851470321,143.13536508589038
MERTON,VIC1664,-36.971713609897954,145.69887464336736
WANTIRNA,VIC2688,-37.846031541398105,145.21844734957307
BACCHUS MARSH,VIC94,-37.681107743483906,144.4416657446022
PAKENHAM UPPER,VIC2025,-38.00308766856709,145.50693565707306
SUTTON GRANGE,VIC2406,-36.98217119649124,144.344018341228
MOUNT BURNETT,VIC1773,-37.972113016954026,145.50645477356323
GEMBROOK,VIC969,-37.925548552808195,145.58964418229704
RUFFY,VIC2213,-36.97924811827931,145.4567632880924
HESKET,VIC1168,-37.35190622631579,144.63577147294737
ROCHFORD,VIC2186,-37.3152982734375,144.6636963120313
CARLYLE,VIC496,-35.97691811164359,146.49032166784158
MOUNT COLE,VIC1778,-37.273323114700446,143.21558193972362
SAMARIA,VIC2232,-36.80756029555558,146.07395062527772
GLENGARRY,VIC1015,-38.154698334967335,146.60095536207277
KILMANY,VIC1346,-38.14096489454428,146.91822709317702
FULHAM,VIC947,-38.064285146276205,146.98815631500003
BERRYS CREEK,VIC223,-38.40842816215005,146.05190357999075
BOOROOL,VIC299,-38.43883544319507,146.02462300537115
CAMBRIAN HILL,VIC454,-37.64930934562843,143.82119279005462
SEBASTOPOL,VIC2259,-37.603045264624534,143.84279042790516
LAKE TYERS,VIC1437,-37.83783398519083,148.12592777389312
BAYNTON,VIC171,-37.13439741286687,144.61689988713317
ASHBOURNE,VIC75,-37.41430707455884,144.45877473691166
IRREWARRA,VIC1235,-38.278865044885855,143.65364293648398
ONDIT,VIC2009,-38.25423657825177,143.61677129000006
KATUNGA,VIC1305,-36.004123096262624,145.47144283550503
RINGWOOD EAST,VIC2172,-37.809848535667854,145.25388459368236
TOORLOO ARM,VIC2551,-37.816247594759226,148.09824001977327
NOWA NOWA,VIC1971,-37.693523129710734,148.05375113152897
SYDENHAM,VIC2417,-37.70209815,144.75967654294124
TANDAROOK,VIC2440,-38.30532139026315,143.18549253570183
MOUNT DUNEED,VIC1784,-38.2543057671605,144.30725230666667
POINT LEO,VIC2083,-38.42261329324023,145.07612053905038
DEANSIDE,VIC3013,-37.73640409136364,144.7011720922727
FRASER RISE,VIC3015,-37.70504979898679,144.7252338671807
CAROLINE SPRINGS,VIC499,-37.73226498750904,144.74077901342966
SOMERS,VIC2308,-38.39467485815047,145.16626061188097
HMAS CERBERUS,VIC1187,-38.37826008298265,145.20306848820763
GLEN ALVIE,VIC996,-38.501290301764634,145.63327886760783
